VENDOR,BILLING_MONTH,VENDOR_PARTNER_NAME,USAGE_ROWS,TOTAL_QUANTITY,TOTAL_AMOUNT,EST_DOLLAR_IMPACT,NORMALIZED_KEY
Webroot,2026-05-01,Continuum Mumbai,1,19.0,9.88,9.88,continuum mumbai
Webroot,2026-03-01,Symmetry-IT,1,19.0,9.88,9.88,ymmetry it
Webroot,2026-01-01,TRIO Technical Solutions Ltd,1,19.0,9.88,9.88,trio technical  olution  ltd
Webroot,2026-03-01,EAG 1Source,1,19.0,9.88,9.88,eag 1 ource
Proofpoint,2026-03-01,Next Level,2,6.0,9.870000000000001,9.870000000000001,next level
Bitdefender,2026-04-01,Unique Appliances,2,8.0,9.845400000000001,9.845400000000001,unique appliance
Bitdefender,2026-06-01,Insight Tech Advisors,1,12.0,9.84,9.84,in ight tech advi or
KeepIT,2026-06-01,University Computers,1,13.0,9.75,9.75,univer ity computer
Bitdefender,2026-03-01,Unique Appliances,2,8.0,9.723099999999999,9.723099999999999,unique appliance
ESET,2026-07-01,"ConnectWise, Inc. TEST",1,372.0,9.681911,9.681911,connectwi e inc te t
Bitdefender,2026-06-01,Unique Appliances,2,8.0,9.6346,9.6346,unique appliance
Webroot,2026-06-01,Towner Communications,1,17.0,9.52,9.52,towner communication
Webroot,2026-07-01,EAG 1Source,1,17.0,9.52,9.52,eag 1 ource
Webroot,2026-07-01,Towner Communications,1,17.0,9.52,9.52,towner communication
ESET,2026-06-01,"ConnectWise, Inc. TEST",1,360.0,9.369592,9.369592,connectwi e inc te t
Webroot,2026-04-01,EAG 1Source,1,18.0,9.36,9.36,eag 1 ource
Webroot,2026-02-01,EAG 1Source,1,18.0,9.36,9.36,eag 1 ource
Webroot,2026-03-01,TRIO Technical Solutions Ltd,1,18.0,9.36,9.36,trio technical  olution  ltd
Webroot,2026-04-01,Symmetry-IT,1,18.0,9.36,9.36,ymmetry it
ESET,2026-07-01,DG Network Solutions LLC,1,280.0,9.314462,9.314462,dg network  olution  llc
Bitdefender,2026-08-01,Insight Tech Advisors,1,11.0,9.02,9.02,in ight tech advi or
Bitdefender,2026-04-01,Insight Tech Advisors,1,11.0,9.02,9.02,in ight tech advi or
Bitdefender,2026-07-01,Insight Tech Advisors,1,11.0,9.02,9.02,in ight tech advi or
Webroot,2026-07-01,DigitalBrainz,1,17.0,9.01,9.01,digitalbrainz
Webroot,2026-06-01,DigitalBrainz,1,17.0,9.01,9.01,digitalbrainz
Webroot,2026-07-01,PC Solutions,1,16.0,8.96,8.96,pc  olution
Webroot,2026-05-01,Towner Communications,1,17.0,8.84,8.84,towner communication
Webroot,2026-05-01,PC Solutions,1,17.0,8.84,8.84,pc  olution
Webroot,2026-04-01,TRIO Technical Solutions Ltd,1,17.0,8.84,8.84,trio technical  olution  ltd
Webroot,2026-02-01,Towner Communications,1,17.0,8.84,8.84,towner communication
Webroot,2026-04-01,Towner Communications,1,17.0,8.84,8.84,towner communication
Webroot,2026-03-01,Towner Communications,1,17.0,8.84,8.84,towner communication
Webroot,2026-02-01,Continuum Mumbai,1,17.0,8.84,8.84,continuum mumbai
Webroot,2026-01-01,Towner Communications,1,17.0,8.84,8.84,towner communication
Webroot,2026-05-01,EAG 1Source,1,17.0,8.84,8.84,eag 1 ource
SentinelOne,2026-03-01,CW DEV Fortify Dev Account 3,2,14.0,8.72,8.72,cw dev fortify dev account 3
SentinelOne,2026-05-01,CW DEV Fortify Dev Account 3,2,14.0,8.72,8.72,cw dev fortify dev account 3
SentinelOne,2026-06-01,CW DEV Fortify Dev Account 3,2,14.0,8.72,8.72,cw dev fortify dev account 3
SentinelOne,2026-02-01,CW DEV Fortify Dev Account 3,2,14.0,8.72,8.72,cw dev fortify dev account 3
SentinelOne,2026-07-01,CW DEV Fortify Dev Account 3,2,14.0,8.72,8.72,cw dev fortify dev account 3
SentinelOne,2026-01-01,CW DEV Fortify Dev Account 3,2,14.0,8.670864,8.670864,cw dev fortify dev account 3
SentinelOne,2026-04-01,CW DEV Fortify Dev Account 3,2,14.0,8.660949,8.660949,cw dev fortify dev account 3
Acronis,2026-01-01,PCPLUS NETWORKS1,1,5.0,8.52,8.52,pcplu  network 1
Acronis,2026-07-01,PCPLUS NETWORKS1,1,5.0,8.52,8.52,pcplu  network 1
Acronis,2026-06-01,PCPLUS NETWORKS1,1,5.0,8.52,8.52,pcplu  network 1
Acronis,2026-04-01,PCPLUS NETWORKS1,1,5.0,8.52,8.52,pcplu  network 1
Acronis,2026-05-01,PCPLUS NETWORKS1,1,5.0,8.52,8.52,pcplu  network 1
Acronis,2026-02-01,PCPLUS NETWORKS1,1,5.0,8.52,8.52,pcplu  network 1
Acronis,2026-03-01,PCPLUS NETWORKS1,1,5.0,8.52,8.52,pcplu  network 1
Bitdefender,2026-03-01,"K & A Innovations, LLC",1,6.0,8.4,8.4,k a innovation  llc
Bitdefender,2026-07-01,Tech Mesa,1,6.0,8.4,8.4,tech me a
Bitdefender,2026-02-01,"K & A Innovations, LLC",1,6.0,8.4,8.4,k a innovation  llc
Bitdefender,2026-01-01,Tech Mesa,1,6.0,8.4,8.4,tech me a
Bitdefender,2026-03-01,Tech Mesa,1,6.0,8.4,8.4,tech me a
Bitdefender,2026-01-01,"K & A Innovations, LLC",1,6.0,8.4,8.4,k a innovation  llc
Bitdefender,2026-04-01,Tech Mesa,1,6.0,8.4,8.4,tech me a
Bitdefender,2026-06-01,Tech Mesa,1,6.0,8.4,8.4,tech me a
Bitdefender,2026-02-01,Tech Mesa,1,6.0,8.4,8.4,tech me a
Bitdefender,2026-05-01,Tech Mesa,1,6.0,8.4,8.4,tech me a
Bitdefender,2026-04-01,"K & A Innovations, LLC",1,6.0,8.4,8.4,k a innovation  llc
Webroot,2026-05-01,emeademoal,3,17.0,8.36,8.36,emeademoal
Webroot,2026-06-01,Network Enginuity,3,16.0,8.3,8.3,network enginuity
SentinelOne,2026-02-01,Team-40-ai-test,7,14.0,8.08,8.08,team 40 ai te t
ESET,2026-05-01,"ConnectWise, Inc. TEST",2,372.0,7.915813,7.915813,connectwi e inc te t
ESET,2026-02-01,"ConnectWise, Inc. TEST",2,336.0,7.859679999999999,7.859679999999999,connectwi e inc te t
Bitdefender,2026-07-01,Jilasoan,3,7.0,7.840000000000001,7.840000000000001,jila oan
Bitdefender,2026-05-01,Jilasoan,3,7.0,7.84,7.84,jila oan
Webroot,2026-05-01,Network Enginuity,3,16.0,7.83,7.83,network enginuity
Webroot,2026-03-01,Continuum Mumbai,1,15.0,7.8,7.8,continuum mumbai
ESET,2026-04-01,"ConnectWise, Inc. TEST",2,360.0,7.782848,7.782848,connectwi e inc te t
ESET,2026-03-01,"ConnectWise, Inc. TEST",2,372.0,7.733077,7.733077,connectwi e inc te t
ESET,2026-01-01,"ConnectWise, Inc. TEST",2,372.0,7.732304,7.732304,connectwi e inc te t
SentinelOne,2026-01-01,GOXTECHNOLOGIESINC,2,10.0,7.55,7.55,goxtechnologie inc
Bitdefender,2026-01-01,T3voicenet,2,6.0,7.44,7.44,t3voicenet
Webroot,2026-06-01,TRIO Technical Solutions Ltd,1,13.0,7.28,7.28,trio technical  olution  ltd
Webroot,2026-07-01,TRIO Technical Solutions Ltd,1,13.0,7.28,7.28,trio technical  olution  ltd
Webroot,2026-06-01,PC Solutions,1,13.0,7.28,7.28,pc  olution
Webroot,2026-05-01,TRIO Technical Solutions Ltd,1,14.0,7.28,7.28,trio technical  olution  ltd
Bitdefender,2026-08-01,Unique Appliances,2,6.0,7.2606,7.2606,unique appliance
Bitdefender,2026-08-01,Jilasoan,3,6.0,7.16,7.16,jila oan
Bitdefender,2026-07-01,Unique Appliances,2,6.0,7.1557,7.1557,unique appliance
SentinelOne,2026-04-01,MBACIO,1,10.0,7.140949,7.140949,mbacio
SentinelOne,2026-01-01,CRU-Test,2,12.0,7.14,7.14,cru te t
Acronis,2026-05-01,MobileTech Ltd,4,145.64,7.130772,7.130772,mobiletech ltd
Bitdefender,2026-08-01,Tech Mesa,1,5.0,7.0,7.0,tech me a
Acronis,2026-06-01,Associated Time & Parking Controls,1,126.74,6.90733,6.90733,a ociated time parking control
Webroot,2026-01-01,Computer Network Solutions,1,13.0,6.76,6.76,computer network  olution
Webroot,2026-06-01,Computer Network Solutions,1,12.0,6.72,6.72,computer network  olution
Webroot,2026-07-01,Computer Network Solutions,1,12.0,6.72,6.72,computer network  olution
Acronis,2026-03-01,Associated Time & Parking Controls,1,123.25,6.717125,6.717125,a ociated time parking control
Acronis,2026-02-01,Associated Time & Parking Controls,1,122.91,6.698595,6.698595,a ociated time parking control
Acronis,2026-05-01,Associated Time & Parking Controls,1,122.91,6.698595,6.698595,a ociated time parking control
Acronis,2026-07-01,Associated Time & Parking Controls,1,122.44,6.67298,6.67298,a ociated time parking control
Acronis,2026-04-01,Associated Time & Parking Controls,1,121.99,6.648455,6.648455,a ociated time parking control
Acronis,2026-04-01,JEC Technologies Group,1,443.48,6.563504,6.563504,jec technologie  group
Acronis,2026-05-01,JEC Technologies Group,1,443.48,6.563504,6.563504,jec technologie  group
Acronis,2026-06-01,JEC Technologies Group,1,443.48,6.563504,6.563504,jec technologie  group
Acronis,2026-07-01,JEC Technologies Group,1,443.48,6.563504,6.563504,jec technologie  group
Acronis,2026-03-01,JEC Technologies Group,1,443.48,6.563504,6.563504,jec technologie  group
Acronis,2026-02-01,JEC Technologies Group,1,443.48,6.563504,6.563504,jec technologie  group
Acronis,2026-01-01,Associated Time & Parking Controls,1,118.55,6.460975,6.460975,a ociated time parking control
SentinelOne,2026-01-01,Team-40-ai-test,7,14.0,6.32,6.32,team 40 ai te t
Webroot,2026-01-01,emeademoal,3,13.0,6.29,6.29,emeademoal
Webroot,2026-04-01,emeademoal,3,13.0,6.28,6.28,emeademoal
Webroot,2026-02-01,emeademoal,3,13.0,6.28,6.28,emeademoal
Webroot,2026-03-01,emeademoal,3,13.0,6.28,6.28,emeademoal
Webroot,2026-04-01,Computer Network Solutions,1,12.0,6.24,6.24,computer network  olution
Webroot,2026-05-01,Computer Network Solutions,1,12.0,6.24,6.24,computer network  olution
Webroot,2026-02-01,Computer Network Solutions,1,12.0,6.24,6.24,computer network  olution
Webroot,2026-03-01,Computer Network Solutions,1,12.0,6.24,6.24,computer network  olution
SentinelOne,2026-05-01,CW DEV Fortify Dev Account 4,2,11.0,6.220000000000001,6.220000000000001,cw dev fortify dev account 4
SentinelOne,2026-06-01,CW DEV Fortify Dev Account 4,2,11.0,6.220000000000001,6.220000000000001,cw dev fortify dev account 4
SentinelOne,2026-07-01,CW DEV Fortify Dev Account 4,2,11.0,6.220000000000001,6.220000000000001,cw dev fortify dev account 4
SentinelOne,2026-04-01,CW DEV Fortify Dev Account 4,2,11.0,6.184570000000001,6.184570000000001,cw dev fortify dev account 4
Bitdefender,2026-03-01,Lucid Technologies,1,7.0,5.95,5.95,lucid technologie
Webroot,2026-02-01,Network Enginuity,2,12.0,5.9,5.9,network enginuity
Webroot,2026-04-01,Network Enginuity,2,12.0,5.9,5.9,network enginuity
Webroot,2026-03-01,Network Enginuity,2,12.0,5.9,5.9,network enginuity
Acronis,2026-07-01,Towner Communications,1,107.1,5.83695,5.83695,towner communication
SentinelOne,2026-07-01,LANGISTIC,1,8.0,5.76,5.76,langi tic
SentinelOne,2026-01-01,CW Automate,1,8.0,5.720691,5.720691,cw automate
SentinelOne,2026-03-01,RUSHAB,10,10.0,5.319999999999999,5.319999999999999,ru hab
Acronis,2026-06-01,Towner Communications,1,96.34,5.25053,5.25053,towner communication
Bitdefender,2026-07-01,Microtel Systems Corp,1,3.0,5.25,5.25,microtel  y tem  corp
Bitdefender,2026-05-01,Microtel Systems Corp,1,3.0,5.25,5.25,microtel  y tem  corp
Bitdefender,2026-04-01,Microtel Systems Corp,1,3.0,5.25,5.25,microtel  y tem  corp
Bitdefender,2026-02-01,Microtel Systems Corp,1,3.0,5.25,5.25,microtel  y tem  corp
Bitdefender,2026-03-01,Microtel Systems Corp,1,3.0,5.25,5.25,microtel  y tem  corp
Bitdefender,2026-06-01,Microtel Systems Corp,1,3.0,5.25,5.25,microtel  y tem  corp
Bitdefender,2026-08-01,Microtel Systems Corp,1,3.0,5.25,5.25,microtel  y tem  corp
Webroot,2026-01-01,Continuum Mumbai,1,10.0,5.2,5.2,continuum mumbai
Proofpoint,2026-03-01,Jeff Computers,2,4.0,5.199999999999999,5.199999999999999,jeff computer
Proofpoint,2026-05-01,Jeff Computers,2,4.0,5.199999999999999,5.199999999999999,jeff computer
Proofpoint,2026-01-01,Jeff Computers,2,4.0,5.199999999999999,5.199999999999999,jeff computer
Proofpoint,2026-04-01,Jeff Computers,2,4.0,5.199999999999999,5.199999999999999,jeff computer
Proofpoint,2026-06-01,Jeff Computers,2,4.0,5.199999999999999,5.199999999999999,jeff computer
Proofpoint,2026-07-01,Jeff Computers,2,4.0,5.199999999999999,5.199999999999999,jeff computer
Proofpoint,2026-02-01,Jeff Computers,2,4.0,5.199999999999999,5.199999999999999,jeff computer
Proofpoint,2026-07-01,NJ Tech Solutions,2,4.0,5.199999999999999,5.199999999999999,nj tech  olution
SentinelOne,2026-03-01,CW DEV Fortify Dev Account 4,2,9.0,5.12,5.12,cw dev fortify dev account 4
SentinelOne,2026-02-01,CW DEV Fortify Dev Account 4,2,9.0,5.12,5.12,cw dev fortify dev account 4
SentinelOne,2026-01-01,CW DEV Fortify Dev Account 4,2,9.0,5.095432000000001,5.095432000000001,cw dev fortify dev account 4
SentinelOne,2026-07-01,ONENET,3,9.0,5.069999999999999,5.069999999999999,onenet
SentinelOne,2026-06-01,CW DEV Fortify Dev Account 2,1,7.0,5.04,5.04,cw dev fortify dev account 2
SentinelOne,2026-05-01,CW DEV Fortify Dev Account 2,1,7.0,5.04,5.04,cw dev fortify dev account 2
SentinelOne,2026-02-01,CW Automate,1,7.0,5.04,5.04,cw automate
SentinelOne,2026-03-01,CW DEV Fortify Dev Account 2,1,7.0,5.04,5.04,cw dev fortify dev account 2
SentinelOne,2026-07-01,CW DEV Fortify Dev Account 2,1,7.0,5.04,5.04,cw dev fortify dev account 2
SentinelOne,2026-02-01,CW DEV Fortify Dev Account 2,1,7.0,5.04,5.04,cw dev fortify dev account 2
Webroot,2026-07-01,Continuum Mumbai,1,9.0,5.04,5.04,continuum mumbai
Webroot,2026-06-01,Continuum Mumbai,1,9.0,5.04,5.04,continuum mumbai
Bitdefender,2026-04-01,Symmetry-IT,1,4.0,5.0228,5.0228,ymmetry it
SentinelOne,2026-01-01,CW DEV Fortify Dev Account 2,1,7.0,5.005605,5.005605,cw dev fortify dev account 2
SentinelOne,2026-04-01,CW DEV Fortify Dev Account 2,1,7.0,4.998665,4.998665,cw dev fortify dev account 2
Bitdefender,2026-02-01,Symmetry-IT,1,4.0,4.9665,4.9665,ymmetry it
Acronis,2026-05-01,Towner Communications,1,90.42,4.92789,4.92789,towner communication
Acronis,2026-04-01,Towner Communications,1,87.43,4.764935,4.764935,towner communication
SentinelOne,2026-02-01,CRU-Test,2,8.0,4.76,4.76,cru te t
Acronis,2026-03-01,Towner Communications,1,86.59,4.719155,4.719155,towner communication
Webroot,2026-05-01,Symmetry-IT,1,9.0,4.68,4.68,ymmetry it
SentinelOne,2026-06-01,RUSHAB,9,9.0,4.6000000000000005,4.6000000000000005,ru hab
SentinelOne,2026-05-01,RUSHAB,9,9.0,4.6,4.6,ru hab
Webroot,2026-06-01,Lucid Technologies,1,8.0,4.48,4.48,lucid technologie
Webroot,2026-07-01,Lucid Technologies,1,8.0,4.48,4.48,lucid technologie
Acronis,2026-02-01,Towner Communications,1,81.37,4.434665,4.434665,towner communication
Webroot,2026-01-01,Network Enginuity,2,9.0,4.34,4.34,network enginuity
SentinelOne,2026-06-01,CAISOFTWARE-COVID731ACCESS,1,6.0,4.32,4.32,cai oftware covid731acce
SentinelOne,2026-07-01,PMT-Test,1,6.0,4.32,4.32,pmt te t
SentinelOne,2026-07-01,CAISOFTWARE-COVID731ACCESS,1,6.0,4.32,4.32,cai oftware covid731acce
SentinelOne,2026-02-01,PMT-Test,1,6.0,4.32,4.32,pmt te t
SentinelOne,2026-01-01,CW DEV Fortify Dev Account 6,1,6.0,4.290518,4.290518,cw dev fortify dev account 6
SentinelOne,2026-01-01,PMT-Test,1,6.0,4.290518,4.290518,pmt te t
SentinelOne,2026-04-01,PMT-Test,1,6.0,4.28457,4.28457,pmt te t
Bitdefender,2026-01-01,"WorldTech Management Solutions, LLC",1,3.0,4.2,4.2,worldtech management  olution  llc
Bitdefender,2026-03-01,"WorldTech Management Solutions, LLC",1,3.0,4.2,4.2,worldtech management  olution  llc
Webroot,2026-01-01,Certified CIO,2,8.0,4.17,4.17,certified cio
Webroot,2026-05-01,Lucid Technologies,1,8.0,4.16,4.16,lucid technologie
Webroot,2026-03-01,Lucid Technologies,1,8.0,4.16,4.16,lucid technologie
Acronis,2026-01-01,Towner Communications,1,76.22,4.15399,4.15399,towner communication
SentinelOne,2026-05-01,Team-40-ai-test,7,7.0,4.04,4.04,team 40 ai te t
SentinelOne,2026-07-01,Team-40-ai-test,7,7.0,4.04,4.04,team 40 ai te t
SentinelOne,2026-04-01,Team-40-ai-test,7,7.0,4.04,4.04,team 40 ai te t
SentinelOne,2026-03-01,Team-40-ai-test,7,7.0,4.039999999999999,4.039999999999999,team 40 ai te t
SentinelOne,2026-06-01,Team-40-ai-test,7,7.0,4.039999999999999,4.039999999999999,team 40 ai te t
Webroot,2026-07-01,Symmetry-IT,1,7.0,3.92,3.92,ymmetry it
Webroot,2026-06-01,Symmetry-IT,1,7.0,3.92,3.92,ymmetry it
SentinelOne,2026-07-01,CWSIEM SecEng,4,8.0,3.7399999999999998,3.7399999999999998,cw iem  eceng
Webroot,2026-04-01,Lucid Technologies,1,7.0,3.64,3.64,lucid technologie
Bitdefender,2026-03-01,Symmetry-IT,1,3.0,3.6365,3.6365,ymmetry it
Acronis,2026-03-01,UrTechnow,2,161.62,3.626176,3.626176,urtechnow
Acronis,2026-01-01,UrTechnow,2,161.62,3.626176,3.626176,urtechnow
Acronis,2026-02-01,UrTechnow,2,161.62,3.626176,3.626176,urtechnow
SentinelOne,2026-02-01,CW DEV CW01Dnd1,1,5.0,3.6,3.6,cw dev cw01dnd1
SentinelOne,2026-05-01,CW DEV CW01Dnd1,1,5.0,3.6,3.6,cw dev cw01dnd1
SentinelOne,2026-03-01,CW DEV CW01Dnd1,1,5.0,3.6,3.6,cw dev cw01dnd1
SentinelOne,2026-06-01,CW DEV CW01Dnd1,1,5.0,3.6,3.6,cw dev cw01dnd1
SentinelOne,2026-07-01,CW DEV CW01Dnd1,1,5.0,3.6,3.6,cw dev cw01dnd1
SentinelOne,2026-06-01,PMT-Test,1,5.0,3.6,3.6,pmt te t
SentinelOne,2026-05-01,PMT-Test,1,5.0,3.6,3.6,pmt te t
SentinelOne,2026-07-01,724NETWORKS,1,5.0,3.6,3.6,724network
SentinelOne,2026-03-01,PMT-Test,1,5.0,3.6,3.6,pmt te t
SentinelOne,2026-01-01,CW DEV CW01Dnd1,1,5.0,3.575432,3.575432,cw dev cw01dnd1
SentinelOne,2026-04-01,CW DEV CW01Dnd1,1,5.0,3.570475,3.570475,cw dev cw01dnd1
Proofpoint,2026-06-01,Next Level,2,2.0,3.29,3.29,next level
Proofpoint,2026-07-01,Next Level,2,2.0,3.29,3.29,next level
KeepIT,2026-01-01,Network Visual Solutions,1,5.0,3.25,3.25,network vi ual  olution
KeepIT,2026-02-01,Network Visual Solutions,1,5.0,3.25,3.25,network vi ual  olution
Bitdefender,2026-02-01,Jilasoan,2,3.0,3.16,3.16,jila oan
Webroot,2026-04-01,OT Group,1,6.0,3.12,3.12,ot group
Webroot,2026-05-01,OT Group,1,6.0,3.12,3.12,ot group
Webroot,2026-02-01,Certified CIO,1,6.0,3.12,3.12,certified cio
Webroot,2026-03-01,OT Group,1,6.0,3.12,3.12,ot group
Bitdefender,2026-05-01,AD Infogestion,2,4.0,3.1163999999999996,3.1163999999999996,ad infoge tion
Bitdefender,2026-04-01,AD Infogestion,2,4.0,3.1113999999999997,3.1113999999999997,ad infoge tion
Bitdefender,2026-03-01,AD Infogestion,2,4.0,3.0727,3.0727,ad infoge tion
Bitdefender,2026-08-01,AD Infogestion,2,4.0,3.0593,3.0593,ad infoge tion
Bitdefender,2026-06-01,AD Infogestion,2,4.0,3.0448,3.0448,ad infoge tion
SentinelOne,2026-05-01,BCDR NOC,2,4.0,3.02,3.02,bcdr noc
SentinelOne,2026-04-01,BCDR NOC,2,4.0,3.02,3.02,bcdr noc
SentinelOne,2026-07-01,BCDR NOC,2,4.0,3.02,3.02,bcdr noc
SentinelOne,2026-06-01,BCDR NOC,2,4.0,3.02,3.02,bcdr noc
SentinelOne,2026-07-01,LUMANOCLLC,2,4.0,3.02,3.02,lumanocllc
Bitdefender,2026-07-01,AD Infogestion,2,4.0,3.0152,3.0152,ad infoge tion
SentinelOne,2026-02-01,CW DEV Fortify Dev Account 1,1,4.0,2.88,2.88,cw dev fortify dev account 1
SentinelOne,2026-07-01,CW DEV Fortify Dev Account 1,1,4.0,2.88,2.88,cw dev fortify dev account 1
SentinelOne,2026-06-01,CW DEV Fortify Dev Account 1,1,4.0,2.88,2.88,cw dev fortify dev account 1
SentinelOne,2026-03-01,CW DEV Fortify Dev Account 1,1,4.0,2.88,2.88,cw dev fortify dev account 1
SentinelOne,2026-06-01,CW Automate,1,4.0,2.88,2.88,cw automate
SentinelOne,2026-07-01,AVIOMSP,1,4.0,2.88,2.88,aviom p
SentinelOne,2026-05-01,CW DEV Fortify Dev Account 1,1,4.0,2.88,2.88,cw dev fortify dev account 1
SentinelOne,2026-01-01,CW DEV Fortify Dev Account 1,1,4.0,2.860346,2.860346,cw dev fortify dev account 1
SentinelOne,2026-04-01,CW DEV Fortify Dev Account 1,1,4.0,2.85638,2.85638,cw dev fortify dev account 1
Bitdefender,2026-02-01,"WorldTech Management Solutions, LLC",1,2.0,2.8,2.8,worldtech management  olution  llc
Bitdefender,2026-07-01,"WorldTech Management Solutions, LLC",1,2.0,2.8,2.8,worldtech management  olution  llc
Bitdefender,2026-06-01,"WorldTech Management Solutions, LLC",1,2.0,2.8,2.8,worldtech management  olution  llc
Bitdefender,2026-05-01,"WorldTech Management Solutions, LLC",1,2.0,2.8,2.8,worldtech management  olution  llc
Bitdefender,2026-08-01,"WorldTech Management Solutions, LLC",1,2.0,2.8,2.8,worldtech management  olution  llc
Webroot,2026-06-01,The Greentree Group,1,5.0,2.8,2.8,the greentree group
Webroot,2026-06-01,OT Group,1,5.0,2.8,2.8,ot group
Proofpoint,2026-03-01,CBH Computers,1,5.0,2.75,2.75,cbh computer
Acronis,2026-07-01,MobileTech Ltd,2,143.64,2.742972,2.742972,mobiletech ltd
Acronis,2026-06-01,MobileTech Ltd,2,143.64,2.742972,2.742972,mobiletech ltd
Bitdefender,2026-05-01,Quick Fix Network,1,4.0,2.72,2.72,quick fix network
Acronis,2026-06-01,Glory Global Solutions NZ,1,49.74,2.71083,2.71083,glory global  olution  nz
Webroot,2026-01-01,Acclaim IT,1,5.0,2.65,2.65,acclaim it
Acronis,2026-05-01,Glory Global Solutions NZ,1,48.59,2.648155,2.648155,glory global  olution  nz
Acronis,2026-07-01,Glory Global Solutions NZ,1,48.01,2.616545,2.616545,glory global  olution  nz
Webroot,2026-02-01,OT Group,1,5.0,2.6,2.6,ot group
Webroot,2026-01-01,OT Group,1,5.0,2.6,2.6,ot group
SentinelOne,2026-02-01,RUSHAB,3,4.0,2.57,2.57,ru hab
SentinelOne,2026-01-01,RUSHAB,3,4.0,2.560173,2.560173,ru hab
Acronis,2026-04-01,Glory Global Solutions NZ,1,46.18,2.51681,2.51681,glory global  olution  nz
Acronis,2026-01-01,Glory Global Solutions NZ,1,45.77,2.494465,2.494465,glory global  olution  nz
Acronis,2026-03-01,Glory Global Solutions NZ,1,45.46,2.47757,2.47757,glory global  olution  nz
Acronis,2026-02-01,Glory Global Solutions NZ,1,45.06,2.45577,2.45577,glory global  olution  nz
SentinelOne,2026-07-01,CRU-Test,2,4.0,2.38,2.38,cru te t
SentinelOne,2026-06-01,CRU-Test,2,4.0,2.38,2.38,cru te t
SentinelOne,2026-05-01,CRU-Test,2,4.0,2.38,2.38,cru te t
SentinelOne,2026-02-01,SOCTEST,2,4.0,2.38,2.38,octe t
SentinelOne,2026-03-01,SOCTEST,2,4.0,2.38,2.38,octe t
SentinelOne,2026-04-01,SOCTEST,2,4.0,2.38,2.38,octe t
Proofpoint,2026-01-01,Alice Book,1,1.0,2.34,2.34,alice book
